Date,Bitcoin-BTC,Ethereum-ETH,Bitcoin-BSV,Litecoin-LTC,Monero-XMR,Dash-DASH,Kusama-KSM,Zcash-ZEC,Bitcoin Cash-BCH,Counos-CCXX
8/29/2014,504.25,#N/A,#N/A,5.23,2.44,2.43,#N/A,#N/A,#N/A,#N/A
8/28/2014,508.52,#N/A,#N/A,5.36,2.21,2.55,#N/A,#N/A,#N/A,#N/A
8/27/2014,507.82,#N/A,#N/A,5.28,2.21,2.37,#N/A,#N/A,#N/A,#N/A
8/26/2014,511.15,#N/A,#N/A,5.39,2.01,2.29,#N/A,#N/A,#N/A,#N/A
8/25/2014,511.57,#N/A,#N/A,5.54,2.01,2.72,#N/A,#N/A,#N/A,#N/A
8/24/2014,502.5,#N/A,#N/A,5.21,2.05,2.68,#N/A,#N/A,#N/A,#N/A
8/23/2014,508.29,#N/A,#N/A,5.45,1.95,3.09,#N/A,#N/A,#N/A,#N/A
8/22/2014,498.08,#N/A,#N/A,4.9,1.81,2.99,#N/A,#N/A,#N/A,#N/A
8/21/2014,514.04,#N/A,#N/A,5.25,1.78,3.17,#N/A,#N/A,#N/A,#N/A
8/20/2014,517.24,#N/A,#N/A,5.8,1.82,3.38,#N/A,#N/A,#N/A,#N/A
8/19/2014,511.98,#N/A,#N/A,5.45,1.83,3.81,#N/A,#N/A,#N/A,#N/A
8/18/2014,485.24,#N/A,#N/A,4.67,1.65,3.32,#N/A,#N/A,#N/A,#N/A
8/17/2014,461.46,#N/A,#N/A,3.71,1.45,1.54,#N/A,#N/A,#N/A,#N/A
8/16/2014,491.8,#N/A,#N/A,4.33,1.46,2.36,#N/A,#N/A,#N/A,#N/A
8/15/2014,519.71,#N/A,#N/A,4.98,1.6,2.92,#N/A,#N/A,#N/A,#N/A
8/14/2014,497.01,#N/A,#N/A,5.05,1.59,3.64,#N/A,#N/A,#N/A,#N/A
8/13/2014,505.97,#N/A,#N/A,5.04,1.76,4.06,#N/A,#N/A,#N/A,#N/A
8/12/2014,546.66,#N/A,#N/A,5.04,1.9,4.86,#N/A,#N/A,#N/A,#N/A
8/11/2014,569.64,#N/A,#N/A,5.65,2,5.02,#N/A,#N/A,#N/A,#N/A
8/10/2014,576.37,#N/A,#N/A,6.06,2.08,5.08,#N/A,#N/A,#N/A,#N/A
8/9/2014,591.06,#N/A,#N/A,6.95,2.06,5.72,#N/A,#N/A,#N/A,#N/A
8/8/2014,589.37,#N/A,#N/A,6.94,2.1,5.59,#N/A,#N/A,#N/A,#N/A
8/7/2014,592.58,#N/A,#N/A,7.06,2.18,5.99,#N/A,#N/A,#N/A,#N/A
8/6/2014,588.87,#N/A,#N/A,7.18,2.14,5.65,#N/A,#N/A,#N/A,#N/A
8/5/2014,584.65,#N/A,#N/A,7.18,2.19,5.77,#N/A,#N/A,#N/A,#N/A
8/4/2014,585.44,#N/A,#N/A,7.27,2.15,5.41,#N/A,#N/A,#N/A,#N/A
8/3/2014,588.78,#N/A,#N/A,7.41,2.01,5.31,#N/A,#N/A,#N/A,#N/A
8/2/2014,586.67,#N/A,#N/A,7.54,2.36,5.8,#N/A,#N/A,#N/A,#N/A
8/1/2014,589.33,#N/A,#N/A,7.63,2.5,5.71,#N/A,#N/A,#N/A,#N/A
7/31/2014,594.92,#N/A,#N/A,7.7,2.67,5.64,#N/A,#N/A,#N/A,#N/A
7/30/2014,586.23,#N/A,#N/A,7.54,2.55,5.57,#N/A,#N/A,#N/A,#N/A
7/29/2014,567.29,#N/A,#N/A,7.26,2.54,4.45,#N/A,#N/A,#N/A,#N/A
7/28/2014,584.72,#N/A,#N/A,7.65,2.62,4.79,#N/A,#N/A,#N/A,#N/A
7/27/2014,585.69,#N/A,#N/A,7.59,2.7,5.17,#N/A,#N/A,#N/A,#N/A
7/26/2014,593.85,#N/A,#N/A,7.75,2.55,5.83,#N/A,#N/A,#N/A,#N/A
7/25/2014,595.81,#N/A,#N/A,7.6,2.62,5.97,#N/A,#N/A,#N/A,#N/A
7/24/2014,601.09,#N/A,#N/A,7.55,2.71,6.07,#N/A,#N/A,#N/A,#N/A
7/23/2014,601.73,#N/A,#N/A,7.79,2.36,6.18,#N/A,#N/A,#N/A,#N/A
7/22/2014,619.41,#N/A,#N/A,8.46,2.91,6.37,#N/A,#N/A,#N/A,#N/A
7/21/2014,621.55,#N/A,#N/A,8.57,3.2,6.41,#N/A,#N/A,#N/A,#N/A
7/20/2014,622.21,#N/A,#N/A,8.59,3.09,6.77,#N/A,#N/A,#N/A,#N/A
7/19/2014,623.9,#N/A,#N/A,8.46,2.63,7.11,#N/A,#N/A,#N/A,#N/A
7/18/2014,628.52,#N/A,#N/A,8.61,2.88,7.06,#N/A,#N/A,#N/A,#N/A
7/17/2014,628.78,#N/A,#N/A,8.72,2.62,7.21,#N/A,#N/A,#N/A,#N/A
7/16/2014,623.09,#N/A,#N/A,8.66,2.98,7.44,#N/A,#N/A,#N/A,#N/A
7/15/2014,616.8,#N/A,#N/A,8.32,2.71,6.35,#N/A,#N/A,#N/A,#N/A
7/14/2014,621.59,#N/A,#N/A,8.56,2.11,6.3,#N/A,#N/A,#N/A,#N/A
7/13/2014,619.32,#N/A,#N/A,8.62,1.97,6.2,#N/A,#N/A,#N/A,#N/A
7/12/2014,626.5,#N/A,#N/A,8.9,1.79,6.35,#N/A,#N/A,#N/A,#N/A
7/11/2014,633.71,#N/A,#N/A,8.62,1.73,6.54,#N/A,#N/A,#N/A,#N/A
7/10/2014,632,#N/A,#N/A,7.85,1.79,6.52,#N/A,#N/A,#N/A,#N/A
7/9/2014,616.76,#N/A,#N/A,7.79,1.89,6.79,#N/A,#N/A,#N/A,#N/A
7/8/2014,624.51,#N/A,#N/A,7.79,2.01,7.1,#N/A,#N/A,#N/A,#N/A
7/7/2014,624.82,#N/A,#N/A,7.73,2.35,7.17,#N/A,#N/A,#N/A,#N/A
7/6/2014,624.09,#N/A,#N/A,7.56,1.99,6.53,#N/A,#N/A,#N/A,#N/A
7/5/2014,635.81,#N/A,#N/A,7.11,2.4,6.66,#N/A,#N/A,#N/A,#N/A
7/4/2014,631.46,#N/A,#N/A,7.28,2.47,7.12,#N/A,#N/A,#N/A,#N/A
7/3/2014,630.69,#N/A,#N/A,7.34,2.64,7.56,#N/A,#N/A,#N/A,#N/A
7/2/2014,645.16,#N/A,#N/A,8.03,2.64,7.82,#N/A,#N/A,#N/A,#N/A
7/1/2014,650.88,#N/A,#N/A,8.16,2.31,6.99,#N/A,#N/A,#N/A,#N/A
6/30/2014,640.81,#N/A,#N/A,7.79,2.35,7.9,#N/A,#N/A,#N/A,#N/A
6/29/2014,639.8,#N/A,#N/A,8.95,2.5,8.93,#N/A,#N/A,#N/A,#N/A
6/28/2014,602.72,#N/A,#N/A,8.96,2.54,9.23,#N/A,#N/A,#N/A,#N/A
6/27/2014,596.55,#N/A,#N/A,9.19,2.55,9.53,#N/A,#N/A,#N/A,#N/A
6/26/2014,597.26,#N/A,#N/A,9.25,2.2,10.09,#N/A,#N/A,#N/A,#N/A
6/25/2014,581.14,#N/A,#N/A,9.09,2.89,10,#N/A,#N/A,#N/A,#N/A
6/24/2014,566.34,#N/A,#N/A,9.19,3.39,8.99,#N/A,#N/A,#N/A,#N/A
6/23/2014,582.36,#N/A,#N/A,9.63,3.28,9.44,#N/A,#N/A,#N/A,#N/A
6/22/2014,593.98,#N/A,#N/A,9.72,3.98,9.8,#N/A,#N/A,#N/A,#N/A
6/21/2014,602.27,#N/A,#N/A,9.77,4.35,9.46,#N/A,#N/A,#N/A,#N/A
6/20/2014,594.99,#N/A,#N/A,9.83,5.01,9.29,#N/A,#N/A,#N/A,#N/A
6/19/2014,594.15,#N/A,#N/A,9.83,4.56,10.34,#N/A,#N/A,#N/A,#N/A
6/18/2014,598.07,#N/A,#N/A,9.99,3.13,10.97,#N/A,#N/A,#N/A,#N/A
6/17/2014,607.96,#N/A,#N/A,9.68,2.79,10.22,#N/A,#N/A,#N/A,#N/A
6/16/2014,610.86,#N/A,#N/A,9.66,2.82,10.22,#N/A,#N/A,#N/A,#N/A
6/15/2014,592.19,#N/A,#N/A,9.71,3.18,10.13,#N/A,#N/A,#N/A,#N/A
6/14/2014,592.94,#N/A,#N/A,9.94,2.69,10.35,#N/A,#N/A,#N/A,#N/A
6/13/2014,577.36,#N/A,#N/A,9.93,2.34,10.24,#N/A,#N/A,#N/A,#N/A
6/12/2014,600.16,#N/A,#N/A,10.25,1.92,10.64,#N/A,#N/A,#N/A,#N/A
6/11/2014,586.95,#N/A,#N/A,10.17,1.74,10.18,#N/A,#N/A,#N/A,#N/A
6/10/2014,633.02,#N/A,#N/A,10.94,1.62,10.27,#N/A,#N/A,#N/A,#N/A
6/9/2014,653.15,#N/A,#N/A,11.11,1.73,11.65,#N/A,#N/A,#N/A,#N/A
6/8/2014,649.16,#N/A,#N/A,11.18,1.52,9.54,#N/A,#N/A,#N/A,#N/A
6/7/2014,656.14,#N/A,#N/A,11.27,1.34,9.5,#N/A,#N/A,#N/A,#N/A
6/6/2014,654.97,#N/A,#N/A,11.11,1.36,10.38,#N/A,#N/A,#N/A,#N/A
6/5/2014,653.7,#N/A,#N/A,11.2,1.24,11.77,#N/A,#N/A,#N/A,#N/A
6/4/2014,659.26,#N/A,#N/A,11.29,#N/A,10.61,#N/A,#N/A,#N/A,#N/A
6/3/2014,641.61,#N/A,#N/A,11.06,1.81,12.5,#N/A,#N/A,#N/A,#N/A
6/2/2014,667.6,#N/A,#N/A,11.48,1.93,13.9,#N/A,#N/A,#N/A,#N/A
6/1/2014,660.62,#N/A,#N/A,11.36,1.73,14.48,#N/A,#N/A,#N/A,#N/A
5/31/2014,630.23,#N/A,#N/A,11.14,1.74,12.93,#N/A,#N/A,#N/A,#N/A
5/30/2014,623.68,#N/A,#N/A,10.93,1.94,11.33,#N/A,#N/A,#N/A,#N/A
5/29/2014,615.33,#N/A,#N/A,11.25,1.57,11.05,#N/A,#N/A,#N/A,#N/A
5/28/2014,568.18,#N/A,#N/A,10.78,1.68,9.38,#N/A,#N/A,#N/A,#N/A
5/27/2014,577.06,#N/A,#N/A,11.03,2.27,7.21,#N/A,#N/A,#N/A,#N/A
5/26/2014,571.24,#N/A,#N/A,11.15,2.21,10.57,#N/A,#N/A,#N/A,#N/A
5/25/2014,583.42,#N/A,#N/A,11.56,3.02,11.29,#N/A,#N/A,#N/A,#N/A
5/24/2014,571.59,#N/A,#N/A,11.53,3.14,15.13,#N/A,#N/A,#N/A,#N/A
5/23/2014,525.14,#N/A,#N/A,11.1,3.7,12.1,#N/A,#N/A,#N/A,#N/A
5/22/2014,520.22,#N/A,#N/A,11.23,2.96,13.49,#N/A,#N/A,#N/A,#N/A
5/21/2014,524.58,#N/A,#N/A,10.67,2.1,11.23,#N/A,#N/A,#N/A,#N/A
5/20/2014,491.77,#N/A,#N/A,10.59,#N/A,7.99,#N/A,#N/A,#N/A,#N/A
5/19/2014,485.72,#N/A,#N/A,10.63,#N/A,6.88,#N/A,#N/A,#N/A,#N/A
5/18/2014,446.18,#N/A,#N/A,10.3,#N/A,6.94,#N/A,#N/A,#N/A,#N/A
5/17/2014,446.26,#N/A,#N/A,10.36,#N/A,6.38,#N/A,#N/A,#N/A,#N/A
5/16/2014,448.9,#N/A,#N/A,10.35,#N/A,4.74,#N/A,#N/A,#N/A,#N/A
5/15/2014,448.06,#N/A,#N/A,10.41,#N/A,5.92,#N/A,#N/A,#N/A,#N/A
5/14/2014,447.25,#N/A,#N/A,10.45,#N/A,5.76,#N/A,#N/A,#N/A,#N/A
5/13/2014,443.97,#N/A,#N/A,10.43,#N/A,4.01,#N/A,#N/A,#N/A,#N/A
5/12/2014,440.67,#N/A,#N/A,10.42,#N/A,2.77,#N/A,#N/A,#N/A,#N/A
5/11/2014,441.46,#N/A,#N/A,10.41,#N/A,2.47,#N/A,#N/A,#N/A,#N/A
5/10/2014,438.89,#N/A,#N/A,10.36,#N/A,2.57,#N/A,#N/A,#N/A,#N/A
5/9/2014,454.43,#N/A,#N/A,10.73,#N/A,2.57,#N/A,#N/A,#N/A,#N/A
5/8/2014,449.46,#N/A,#N/A,10.75,#N/A,2.23,#N/A,#N/A,#N/A,#N/A
5/7/2014,440.17,#N/A,#N/A,10.45,#N/A,1.65,#N/A,#N/A,#N/A,#N/A
5/6/2014,438.82,#N/A,#N/A,10.51,#N/A,1.63,#N/A,#N/A,#N/A,#N/A
5/5/2014,428.96,#N/A,#N/A,10.33,#N/A,1.61,#N/A,#N/A,#N/A,#N/A
5/4/2014,433.48,#N/A,#N/A,10.18,#N/A,1.67,#N/A,#N/A,#N/A,#N/A
5/3/2014,436.4,#N/A,#N/A,10.32,#N/A,1.55,#N/A,#N/A,#N/A,#N/A
5/2/2014,437.76,#N/A,#N/A,10.31,#N/A,1.2,#N/A,#N/A,#N/A,#N/A
5/1/2014,449.38,#N/A,#N/A,10.5,#N/A,1.35,#N/A,#N/A,#N/A,#N/A
4/30/2014,457.76,#N/A,#N/A,11.1,#N/A,1.52,#N/A,#N/A,#N/A,#N/A
4/29/2014,447.64,#N/A,#N/A,10.9,#N/A,1.54,#N/A,#N/A,#N/A,#N/A
4/28/2014,447.21,#N/A,#N/A,10.4,#N/A,1.64,#N/A,#N/A,#N/A,#N/A
4/27/2014,440.29,#N/A,#N/A,10.13,#N/A,1.67,#N/A,#N/A,#N/A,#N/A
4/26/2014,436.39,#N/A,#N/A,9.92,#N/A,1.71,#N/A,#N/A,#N/A,#N/A
4/25/2014,458.6,#N/A,#N/A,10.57,#N/A,1.72,#N/A,#N/A,#N/A,#N/A
4/24/2014,461.45,#N/A,#N/A,10.79,#N/A,1.69,#N/A,#N/A,#N/A,#N/A
4/23/2014,500.46,#N/A,#N/A,12.55,#N/A,1.06,#N/A,#N/A,#N/A,#N/A
4/22/2014,491.3,#N/A,#N/A,12.13,#N/A,0.8731,#N/A,#N/A,#N/A,#N/A
4/21/2014,487.92,#N/A,#N/A,12.07,#N/A,0.7221,#N/A,#N/A,#N/A,#N/A
4/20/2014,495.77,#N/A,#N/A,12.5,#N/A,0.7081,#N/A,#N/A,#N/A,#N/A
4/19/2014,498.17,#N/A,#N/A,12.62,#N/A,0.7229,#N/A,#N/A,#N/A,#N/A
4/18/2014,501.57,#N/A,#N/A,12.82,#N/A,0.7368,#N/A,#N/A,#N/A,#N/A
4/17/2014,479.64,#N/A,#N/A,12.06,#N/A,0.7898,#N/A,#N/A,#N/A,#N/A
4/16/2014,495.96,#N/A,#N/A,12.52,#N/A,0.6159,#N/A,#N/A,#N/A,#N/A
4/15/2014,527.4,#N/A,#N/A,13.37,#N/A,0.6557,#N/A,#N/A,#N/A,#N/A
4/14/2014,515.59,#N/A,#N/A,13.25,#N/A,0.6476,#N/A,#N/A,#N/A,#N/A
4/13/2014,458.79,#N/A,#N/A,11.52,#N/A,0.5839,#N/A,#N/A,#N/A,#N/A
4/12/2014,414.06,#N/A,#N/A,10.31,#N/A,0.539,#N/A,#N/A,#N/A,#N/A
4/11/2014,421.12,#N/A,#N/A,10.66,#N/A,0.5719,#N/A,#N/A,#N/A,#N/A
4/10/2014,420.95,#N/A,#N/A,10.95,#N/A,0.5489,#N/A,#N/A,#N/A,#N/A
4/9/2014,365.18,#N/A,#N/A,8.46,#N/A,0.457,#N/A,#N/A,#N/A,#N/A
4/8/2014,442.73,#N/A,#N/A,11.19,#N/A,0.5874,#N/A,#N/A,#N/A,#N/A
4/7/2014,453.09,#N/A,#N/A,11.36,#N/A,0.603,#N/A,#N/A,#N/A,#N/A
4/6/2014,449.42,#N/A,#N/A,11.26,#N/A,0.6041,#N/A,#N/A,#N/A,#N/A
4/5/2014,460.5,#N/A,#N/A,11.64,#N/A,0.6415,#N/A,#N/A,#N/A,#N/A
4/4/2014,461.91,#N/A,#N/A,11.19,#N/A,0.7004,#N/A,#N/A,#N/A,#N/A
4/3/2014,447.53,#N/A,#N/A,11.02,#N/A,0.6489,#N/A,#N/A,#N/A,#N/A
4/2/2014,444.72,#N/A,#N/A,11.05,#N/A,0.6382,#N/A,#N/A,#N/A,#N/A
4/1/2014,437.14,#N/A,#N/A,11.29,#N/A,0.615,#N/A,#N/A,#N/A,#N/A
3/31/2014,478.38,#N/A,#N/A,13.13,#N/A,0.7241,#N/A,#N/A,#N/A,#N/A
3/30/2014,457,#N/A,#N/A,12.75,#N/A,0.6418,#N/A,#N/A,#N/A,#N/A
3/29/2014,460.27,#N/A,#N/A,13.14,#N/A,0.6625,#N/A,#N/A,#N/A,#N/A
3/28/2014,491.17,#N/A,#N/A,13.45,#N/A,0.7035,#N/A,#N/A,#N/A,#N/A
3/27/2014,495.67,#N/A,#N/A,13.74,#N/A,0.6974,#N/A,#N/A,#N/A,#N/A
3/26/2014,471.24,#N/A,#N/A,12.48,#N/A,0.6835,#N/A,#N/A,#N/A,#N/A
3/25/2014,580.83,#N/A,#N/A,16.27,#N/A,0.8588,#N/A,#N/A,#N/A,#N/A
3/24/2014,583.92,#N/A,#N/A,16.3,#N/A,0.8201,#N/A,#N/A,#N/A,#N/A
3/23/2014,583.41,#N/A,#N/A,16.19,#N/A,0.8665,#N/A,#N/A,#N/A,#N/A
3/22/2014,561.27,#N/A,#N/A,15.36,#N/A,0.7183,#N/A,#N/A,#N/A,#N/A
3/21/2014,565.04,#N/A,#N/A,15.71,#N/A,0.7147,#N/A,#N/A,#N/A,#N/A
3/20/2014,571.49,#N/A,#N/A,15.7,#N/A,0.7046,#N/A,#N/A,#N/A,#N/A
3/19/2014,588.77,#N/A,#N/A,16.47,#N/A,0.7251,#N/A,#N/A,#N/A,#N/A
3/18/2014,609.89,#N/A,#N/A,17.24,#N/A,0.7436,#N/A,#N/A,#N/A,#N/A
3/17/2014,614.83,#N/A,#N/A,19.42,#N/A,0.7522,#N/A,#N/A,#N/A,#N/A
3/16/2014,622.37,#N/A,#N/A,17.31,#N/A,0.7819,#N/A,#N/A,#N/A,#N/A
3/15/2014,631.11,#N/A,#N/A,17.35,#N/A,0.7756,#N/A,#N/A,#N/A,#N/A
3/14/2014,636.12,#N/A,#N/A,16.9,#N/A,0.7912,#N/A,#N/A,#N/A,#N/A
3/13/2014,628.8,#N/A,#N/A,16.59,#N/A,0.8113,#N/A,#N/A,#N/A,#N/A
3/12/2014,638.14,#N/A,#N/A,17.02,#N/A,0.8333,#N/A,#N/A,#N/A,#N/A
3/11/2014,632.1,#N/A,#N/A,17.18,#N/A,0.8659,#N/A,#N/A,#N/A,#N/A
3/10/2014,634.11,#N/A,#N/A,16.14,#N/A,0.8913,#N/A,#N/A,#N/A,#N/A
3/9/2014,627.79,#N/A,#N/A,16.01,#N/A,0.8103,#N/A,#N/A,#N/A,#N/A
3/8/2014,636.96,#N/A,#N/A,16,#N/A,0.873,#N/A,#N/A,#N/A,#N/A
3/7/2014,617.45,#N/A,#N/A,15.41,#N/A,0.9149,#N/A,#N/A,#N/A,#N/A
3/6/2014,629.15,#N/A,#N/A,15.85,#N/A,0.8779,#N/A,#N/A,#N/A,#N/A
3/5/2014,663.86,#N/A,#N/A,16.46,#N/A,1.05,#N/A,#N/A,#N/A,#N/A
3/4/2014,665.51,#N/A,#N/A,16.34,#N/A,1.03,#N/A,#N/A,#N/A,#N/A
3/3/2014,666.78,#N/A,#N/A,17.07,#N/A,0.9876,#N/A,#N/A,#N/A,#N/A
3/2/2014,667.76,#N/A,#N/A,14.27,#N/A,1.21,#N/A,#N/A,#N/A,#N/A
3/1/2014,559.79,#N/A,#N/A,12.74,#N/A,1.03,#N/A,#N/A,#N/A,#N/A
2/28/2014,565.61,#N/A,#N/A,13.65,#N/A,0.9373,#N/A,#N/A,#N/A,#N/A
2/27/2014,549.26,#N/A,#N/A,13.23,#N/A,0.5507,#N/A,#N/A,#N/A,#N/A
2/26/2014,578.77,#N/A,#N/A,14.29,#N/A,0.6194,#N/A,#N/A,#N/A,#N/A
2/25/2014,582.69,#N/A,#N/A,14.23,#N/A,0.6195,#N/A,#N/A,#N/A,#N/A
2/24/2014,538.71,#N/A,#N/A,13.82,#N/A,0.5275,#N/A,#N/A,#N/A,#N/A
2/23/2014,546.32,#N/A,#N/A,14.55,#N/A,0.8419,#N/A,#N/A,#N/A,#N/A
2/22/2014,605.82,#N/A,#N/A,15.49,#N/A,1.15,#N/A,#N/A,#N/A,#N/A
2/21/2014,605.42,#N/A,#N/A,14.94,#N/A,1.24,#N/A,#N/A,#N/A,#N/A
2/20/2014,574.16,#N/A,#N/A,13.89,#N/A,1.13,#N/A,#N/A,#N/A,#N/A
2/19/2014,556.14,#N/A,#N/A,13.98,#N/A,1.06,#N/A,#N/A,#N/A,#N/A
2/18/2014,623.03,#N/A,#N/A,15.73,#N/A,0.9416,#N/A,#N/A,#N/A,#N/A
2/17/2014,626.6,#N/A,#N/A,15.62,#N/A,1.04,#N/A,#N/A,#N/A,#N/A
2/16/2014,626.27,#N/A,#N/A,15.49,#N/A,1.45,#N/A,#N/A,#N/A,#N/A
2/15/2014,616.63,#N/A,#N/A,15.2,#N/A,0.407,#N/A,#N/A,#N/A,#N/A
2/14/2014,650.92,#N/A,#N/A,16.17,#N/A,0.3149,#N/A,#N/A,#N/A,#N/A
2/13/2014,661.99,#N/A,#N/A,16.41,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/12/2014,605.24,#N/A,#N/A,15.29,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/11/2014,651.72,#N/A,#N/A,16.95,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/10/2014,672.17,#N/A,#N/A,17.46,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/9/2014,681.03,#N/A,#N/A,17.74,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/8/2014,682.9,#N/A,#N/A,18.22,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/7/2014,673.92,#N/A,#N/A,18.08,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/6/2014,712.4,#N/A,#N/A,18.54,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/5/2014,781.55,#N/A,#N/A,19.91,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/4/2014,811.91,#N/A,#N/A,20.78,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/3/2014,827.96,#N/A,#N/A,21.46,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/2/2014,823.83,#N/A,#N/A,21.91,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/1/2014,825.37,#N/A,#N/A,22.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/31/2014,832.58,#N/A,#N/A,22.47,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/30/2014,829.92,#N/A,#N/A,22.13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/29/2014,819.03,#N/A,#N/A,21.69,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/28/2014,826,#N/A,#N/A,21.92,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/27/2014,812.51,#N/A,#N/A,21.55,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/26/2014,771.39,#N/A,#N/A,20.02,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/25/2014,885.28,#N/A,#N/A,24.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/24/2014,853.61,#N/A,#N/A,23.08,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/23/2014,797.07,#N/A,#N/A,20.72,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/22/2014,822.04,#N/A,#N/A,22.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/21/2014,845.59,#N/A,#N/A,23.65,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/20/2014,863.91,#N/A,#N/A,24.73,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/19/2014,870.2,#N/A,#N/A,25.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/18/2014,870.96,#N/A,#N/A,25.44,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/17/2014,840,#N/A,#N/A,24.55,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/16/2014,814.64,#N/A,#N/A,23.71,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/15/2014,835.63,#N/A,#N/A,24.46,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/14/2014,860.9,#N/A,#N/A,25.22,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/13/2014,833.27,#N/A,#N/A,24.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/12/2014,841.2,#N/A,#N/A,24.27,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/11/2014,863.22,#N/A,#N/A,25.09,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/10/2014,913.95,#N/A,#N/A,26.79,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/9/2014,868.48,#N/A,#N/A,24.93,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/8/2014,846.86,#N/A,#N/A,24.43,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/7/2014,842.72,#N/A,#N/A,24.39,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/6/2014,802,#N/A,#N/A,23.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/5/2014,953.29,#N/A,#N/A,29.22,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/4/2014,933.53,#N/A,#N/A,26.83,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/3/2014,859.51,#N/A,#N/A,25.11,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/2/2014,818.72,#N/A,#N/A,24.82,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/1/2014,802.39,#N/A,#N/A,25.76,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/31/2013,771.4,#N/A,#N/A,24.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/30/2013,754.01,#N/A,#N/A,24.35,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/29/2013,756.13,#N/A,#N/A,24.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/28/2013,745.05,#N/A,#N/A,24.07,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/27/2013,727.83,#N/A,#N/A,22.56,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/26/2013,735.07,#N/A,#N/A,23.27,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/25/2013,761.98,#N/A,#N/A,24.76,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/24/2013,682.21,#N/A,#N/A,21.15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/23/2013,665.58,#N/A,#N/A,17.64,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/22/2013,673.41,#N/A,#N/A,17.89,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/21/2013,617.18,#N/A,#N/A,16.86,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/20/2013,605.66,#N/A,#N/A,16.73,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/19/2013,625.32,#N/A,#N/A,17.57,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/18/2013,691.96,#N/A,#N/A,19.91,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/17/2013,522.7,#N/A,#N/A,13.39,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/16/2013,682.12,#N/A,#N/A,21.97,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
